id,cluster_sub_cat_count,cluster_product_count,geo_product_count,geo_sub_cat_count,cluster_id,clusters_count
tdr1gse,122,2433,3889,144,100082,4
tdr1gsd,131,3427,3889,144,100082-100096,4
tdr1gsd,122,2433,3889,144,100082,4
tdr1gst,131,3427,3889,144,100082-100096,4
tdr1gst,122,2433,3889,144,100082,4
tdr1gss,131,3427,3889,144,100082-100096,4
tdr1gss,122,2433,3889,144,100082,4
tdr1gsr,131,3427,3889,144,100082-100096,4
tdr1gsr,122,2433,3889,144,100082,4
tdr1gsq,131,3427,3889,144,100082-100096,4
tdr1gsq,122,2433,3889,144,100082,4
tdr1gsp,131,3427,4984,152,100082-100096,5
tdr1gsp,124,2721,4984,152,100084,5
tdr1gsn,131,3427,3889,144,100082-100096,4
tdr1gsn,122,2433,3889,144,100082,4
tdr1gsm,131,3427,3889,144,100082-100096,4
tdr1gsm,122,2433,3889,144,100082,4
tdr1gt0,131,3427,3889,144,100082-100096,4
tdr1gt0,122,2433,3889,144,100082,4
tdr1gsz,131,3427,3889,144,100082-100096,4
tdr1gsz,122,2433,3889,144,100082,4
tdr1gsy,131,3427,3889,144,100082-100096,4
tdr1gsy,122,2433,3889,144,100082,4
tdr1gsx,131,3427,3889,144,100082-100096,4
tdr1gsx,122,2433,3889,144,100082,4
tdr1gsw,131,3427,3889,144,100082-100096,4
tdr1gsw,122,2433,3889,144,100082,4
tdr1gsv,131,3427,3889,144,100082-100096,4
tdr1gsv,122,2433,3889,144,100082,4
tdr1gsu,131,3427,3889,144,100082-100096,4
tdr1gsu,122,2433,3889,144,100082,4
tdr1gt7,131,3427,3427,131,100082-100096,3
tdr1gt7,122,2433,3427,131,100082,3
tdr1gt6,131,3427,3889,144,100082-100096,4
tdr1gt6,122,2433,3889,144,100082,4
tdr1gt5,131,3427,3889,144,100082-100096,4
tdr1gt5,122,2433,3889,144,100082,4
tdr1gt4,131,3427,3889,144,100082-100096,4
tdr1gt4,122,2433,3889,144,100082,4
tdr1gt3,131,3427,3889,144,100082-100096,4
tdr1gt3,122,2433,3889,144,100082,4
tdr1gt2,131,3427,3889,144,100082-100096,4
tdr1gt2,122,2433,3889,144,100082,4
tdr1gt1,131,3427,3889,144,100082-100096,4
tdr1gt1,122,2433,3889,144,100082,4
tdr1gtf,131,3427,3427,131,100082-100096,3
tdr1gtf,122,2433,3427,131,100082,3
tdr1gte,131,3427,3427,131,100082-100096,3
tdr1gte,122,2433,3427,131,100082,3
tdr1gtd,131,3427,3427,131,100082-100096,3
tdr1gtd,122,2433,3427,131,100082,3
tdr1gtc,131,3427,3427,131,100082-100096,3
tdr1gtc,122,2433,3427,131,100082,3
tdr1gtb,131,3427,3427,131,100082-100096,3
tdr1gtb,122,2433,3427,131,100082,3
tdr1gt9,131,3427,3427,131,100082-100096,3
tdr1gt9,122,2433,3427,131,100082,3
tdr1gt8,131,3427,3427,131,100082-100096,3
tdr1gt8,122,2433,3427,131,100082,3
tdr1gtp,131,3427,3889,144,100082-100096,4
tdr1gtp,122,2433,3889,144,100082,4
tdr1gtn,131,3427,3889,144,100082-100096,4
tdr1gtn,122,2433,3889,144,100082,4
tdr1gtm,131,3427,3427,131,100082-100096,3
tdr1gtm,122,2433,3427,131,100082,3
tdr1gtk,131,3427,3427,131,100082-100096,3
tdr1gtk,122,2433,3427,131,100082,3
tdr1gtj,131,3427,3889,144,100082-100096,4
tdr1gtj,122,2433,3889,144,100082,4
tdr1gth,131,3427,3889,144,100082-100096,4
tdr1gth,122,2433,3889,144,100082,4
tdr1gtg,131,3427,3427,131,100082-100096,3
tdr1gtg,122,2433,3427,131,100082,3
tdr1gtw,131,3427,3427,131,100082-100096,3
tdr1gtw,122,2433,3427,131,100082,3
tdr1gtv,131,3427,3427,131,100082-100096,3
tdr1gtv,122,2433,3427,131,100082,3
tdr1gtu,131,3427,3427,131,100082-100096,3
tdr1gtu,122,2433,3427,131,100082,3
tdr1gtt,131,3427,3427,131,100082-100096,3
tdr1gtt,122,2433,3427,131,100082,3
tdr1gts,131,3427,3427,131,100082-100096,3
tdr1gts,122,2433,3427,131,100082,3
tdr1gtr,131,3427,3427,131,100082-100096,3
tdr1gtr,122,2433,3427,131,100082,3
tdr1gtq,131,3427,3427,131,100082-100096,3
tdr1gtq,122,2433,3427,131,100082,3
tdr1gu3,131,3427,3889,144,100082-100096,4
tdr1gu3,122,2433,3889,144,100082,4
tdr1gu2,131,3427,3889,144,100082-100096,4
tdr1gu2,122,2433,3889,144,100082,4
tdr1gu1,131,3427,4984,152,100082-100096,5
tdr1gu1,124,2721,4984,152,100084,5
tdr1gu0,131,3427,4984,152,100082-100096,5
tdr1gu0,124,2721,4984,152,100084,5
tdr1gtz,131,3427,3427,131,100082-100096,3
tdr1gtz,122,2433,3427,131,100082,3
tdr1gty,131,3427,3427,131,100082-100096,3
tdr1gty,122,2433,3427,131,100082,3
tdr1gtx,131,3427,3427,131,100082-100096,3
tdr1gtx,122,2433,3427,131,100082,3
tdr1gub,131,3427,3889,144,100082-100096,4
tdr1gub,122,2433,3889,144,100082,4
tdr1gu9,131,3427,3889,144,100082-100096,4
tdr1gu9,122,2433,3889,144,100082,4
tdr1gu8,131,3427,3889,144,100082-100096,4
tdr1gu8,122,2433,3889,144,100082,4
tdr1gu7,131,3427,3889,144,100082-100096,4
tdr1gu7,122,2433,3889,144,100082,4
tdr1gu6,131,3427,3889,144,100082-100096,4
tdr1gu6,122,2433,3889,144,100082,4
tdr1gu5,131,3427,4984,152,100082-100096,5
tdr1gu5,124,2721,4984,152,100084,5
tdr1gu4,131,3427,4984,152,100082-100096,5
tdr1gu4,124,2721,4984,152,100084,5
tdr1guj,131,3427,4984,152,100082-100096,5
tdr1guj,124,2721,4984,152,100084,5
tdr1guh,131,3427,4984,152,100082-100096,5
tdr1guh,124,2721,4984,152,100084,5
tdr1gug,131,3427,3427,131,100082-100096,3
tdr1gug,122,2433,3427,131,100082,3
tdr1guf,131,3427,3889,144,100082-100096,4
tdr1guf,122,2433,3889,144,100082,4
tdr1gue,131,3427,3889,144,100082-100096,4
tdr1gue,122,2433,3889,144,100082,4
tdr1gud,131,3427,3889,144,100082-100096,4
tdr1gud,122,2433,3889,144,100082,4
tdr1guc,131,3427,3889,144,100082-100096,4
tdr1guc,122,2433,3889,144,100082,4
tdr1gus,131,3427,3889,144,100082-100096,4
tdr1gus,122,2433,3889,144,100082,4
tdr1gur,131,3427,3427,131,100082-100096,3
tdr1gur,122,2433,3427,131,100082,3
tdr1guq,131,3427,3889,144,100082-100096,4
tdr1guq,122,2433,3889,144,100082,4
tdr1gup,131,3427,4984,152,100082-100096,5
tdr1gup,124,2721,4984,152,100084,5
tdr1gun,131,3427,4984,152,100082-100096,5
tdr1gun,124,2721,4984,152,100084,5
tdr1gum,131,3427,3889,144,100082-100096,4
tdr1gum,122,2433,3889,144,100082,4
tdr1guk,131,3427,3889,144,100082-100096,4
tdr1guk,122,2433,3889,144,100082,4
tdr1guz,131,3427,3427,131,100082-100096,3
tdr1guz,122,2433,3427,131,100082,3
tdr1guy,131,3427,3427,131,100082-100096,3
tdr1guy,122,2433,3427,131,100082,3
tdr1gux,131,3427,3427,131,100082-100096,3
tdr1gux,122,2433,3427,131,100082,3
tdr1guw,131,3427,3427,131,100082-100096,3
tdr1guw,122,2433,3427,131,100082,3
tdr1guv,131,3427,3427,131,100082-100096,3
tdr1guv,122,2433,3427,131,100082,3
tdr1guu,131,3427,3427,131,100082-100096,3
tdr1guu,122,2433,3427,131,100082,3
tdr1gut,131,3427,3427,131,100082-100096,3
tdr1gut,122,2433,3427,131,100082,3
tdr1gv6,131,3427,3427,131,100082-100096,3
tdr1gv6,122,2433,3427,131,100082,3
tdr1gv5,131,3427,3427,131,100082-100096,3
tdr1gv5,122,2433,3427,131,100082,3
tdr1gv4,131,3427,3427,131,100082-100096,3
tdr1gv4,122,2433,3427,131,100082,3
tdr1gv3,131,3427,3427,131,100082-100096,3
tdr1gv3,122,2433,3427,131,100082,3
tdr1gv2,131,3427,3427,131,100082-100096,3
tdr1gv2,122,2433,3427,131,100082,3
tdr1gv1,131,3427,3427,131,100082-100096,3
tdr1gv1,122,2433,3427,131,100082,3
tdr1gv0,131,3427,3427,131,100082-100096,3
tdr1gv0,122,2433,3427,131,100082,3
tdr1gve,131,3427,3427,131,100082-100096,3
tdr1gve,122,2433,3427,131,100082,3
tdr1gvd,131,3427,3427,131,100082-100096,3
tdr1gvd,122,2433,3427,131,100082,3
tdr1gvc,131,3427,3427,131,100082-100096,3
tdr1gvc,122,2433,3427,131,100082,3
tdr1gvb,131,3427,3427,131,100082-100096,3
tdr1gvb,122,2433,3427,131,100082,3
tdr1gv9,131,3427,3427,131,100082-100096,3
tdr1gv9,122,2433,3427,131,100082,3
tdr1gv8,131,3427,3427,131,100082-100096,3
tdr1gv8,122,2433,3427,131,100082,3
tdr1gv7,131,3427,3427,131,100082-100096,3
tdr1gv7,122,2433,3427,131,100082,3
tdr1gvp,131,3427,3427,131,100082-100096,3
tdr1gvp,122,2433,3427,131,100082,3
tdr1gvn,131,3427,3427,131,100082-100096,3
tdr1gvn,122,2433,3427,131,100082,3
tdr1gvr,131,3427,3427,131,100082-100096,3
tdr1gvr,122,2433,3427,131,100082,3
tdr1gvs,131,3427,3427,131,100082-100096,3
tdr1gvs,122,2433,3427,131,100082,3
tdr1gvm,131,3427,3427,131,100082-100096,3
tdr1gvm,122,2433,3427,131,100082,3
tdr1gvk,131,3427,3427,131,100082-100096,3
tdr1gvk,122,2433,3427,131,100082,3
tdr1gvj,131,3427,3427,131,100082-100096,3
tdr1gvj,122,2433,3427,131,100082,3
tdr1gvh,131,3427,3427,131,100082-100096,3
tdr1gvh,122,2433,3427,131,100082,3
tdr1gvg,131,3427,3427,131,100082-100096,3
tdr1gvg,122,2433,3427,131,100082,3
tdr1gvf,131,3427,3427,131,100082-100096,3
tdr1gvf,122,2433,3427,131,100082,3
tdr1gvy,131,3427,3427,131,100082-100096,3
tdr1gvy,122,2433,3427,131,100082,3
tdr1gvx,131,3427,3427,131,100082-100096,3
tdr1gvx,122,2433,3427,131,100082,3
tdr1gvw,131,3427,3427,131,100082-100096,3
tdr1gvw,122,2433,3427,131,100082,3
tdr1gvv,131,3427,3427,131,100082-100096,3
tdr1gvv,122,2433,3427,131,100082,3
tdr1gvu,131,3427,3427,131,100082-100096,3
tdr1gvu,122,2433,3427,131,100082,3
tdr1gvt,131,3427,3427,131,100082-100096,3
tdr1gvt,122,2433,3427,131,100082,3
tdr1gvq,131,3427,3427,131,100082-100096,3
tdr1gvq,122,2433,3427,131,100082,3
tdr1gw5,131,3427,3427,131,100082-100096,3
tdr1gw5,122,2433,3427,131,100082,3
tdr1gw4,131,3427,3427,131,100082-100096,3
tdr1gw4,122,2433,3427,131,100082,3
tdr1gw3,131,3427,3427,131,100082-100096,3
tdr1gw3,122,2433,3427,131,100082,3
tdr1gw2,131,3427,3427,131,100082-100096,3
tdr1gw2,122,2433,3427,131,100082,3
tdr1gw1,131,3427,3427,131,100082-100096,3
tdr1gw1,122,2433,3427,131,100082,3
tdr1gw0,131,3427,3427,131,100082-100096,3
tdr1gw0,122,2433,3427,131,100082,3
tdr1gwd,131,3427,3427,131,100082-100096,3
tdr1gwd,122,2433,3427,131,100082,3
tdr1gwc,131,3427,3427,131,100082-100096,3
tdr1gwc,122,2433,3427,131,100082,3
tdr1gwb,131,3427,3427,131,100082-100096,3
tdr1gwb,122,2433,3427,131,100082,3
tdr1gvz,131,3427,4758,140,100082-100096,4
tdr1gvz,126,2865,4758,140,100099,4
tdr1gw9,131,3427,3427,131,100082-100096,3
tdr1gw9,122,2433,3427,131,100082,3
tdr1gw8,131,3427,3427,131,100082-100096,3
tdr1gw8,122,2433,3427,131,100082,3
tdr1gw7,131,3427,3427,131,100082-100096,3
tdr1gw7,122,2433,3427,131,100082,3
tdr1gw6,131,3427,3427,131,100082-100096,3
tdr1gw6,122,2433,3427,131,100082,3
tdr1gwm,131,3427,3427,131,100082-100096,3
tdr1gwm,122,2433,3427,131,100082,3
tdr1gwk,131,3427,3427,131,100082-100096,3
tdr1gwk,122,2433,3427,131,100082,3
tdr1gwj,131,3427,3427,131,100082-100096,3
tdr1gwj,122,2433,3427,131,100082,3
tdr1gwh,131,3427,3427,131,100082-100096,3
tdr1gwh,122,2433,3427,131,100082,3
tdr1gwg,131,3427,3427,131,100082-100096,3
tdr1gwg,122,2433,3427,131,100082,3
tdr1gwt,131,3427,3427,131,100082-100096,3
tdr1gwt,122,2433,3427,131,100082,3
tdr1gwf,131,3427,3427,131,100082-100096,3
tdr1gwf,122,2433,3427,131,100082,3
tdr1gwe,131,3427,3427,131,100082-100096,3
tdr1gwe,122,2433,3427,131,100082,3
tdr1gwv,131,3427,3427,131,100082-100096,3
tdr1gwv,122,2433,3427,131,100082,3
tdr1gwu,131,3427,3427,131,100082-100096,3
tdr1gwu,122,2433,3427,131,100082,3
tdr1gws,131,3427,3427,131,100082-100096,3
tdr1gws,122,2433,3427,131,100082,3
tdr1gwr,131,3427,3427,131,100082-100096,3
tdr1gwr,122,2433,3427,131,100082,3
tdr1gwq,131,3427,3427,131,100082-100096,3
tdr1gwq,122,2433,3427,131,100082,3
tdr1gwp,131,3427,3427,131,100082-100096,3
tdr1gwp,122,2433,3427,131,100082,3
tdr1gwn,131,3427,3427,131,100082-100096,3
tdr1gwn,122,2433,3427,131,100082,3
tdr1gx2,131,3427,3427,131,100082-100096,3
tdr1gx2,122,2433,3427,131,100082,3
tdr1gx1,131,3427,3427,131,100082-100096,3
tdr1gx1,122,2433,3427,131,100082,3
tdr1gx0,131,3427,3427,131,100082-100096,3
tdr1gx0,122,2433,3427,131,100082,3
tdr1gwz,131,3427,3427,131,100082-100096,3
tdr1gwz,122,2433,3427,131,100082,3
tdr1gwy,131,3427,3427,131,100082-100096,3
tdr1gwy,122,2433,3427,131,100082,3
tdr1gwx,131,3427,3427,131,100082-100096,3
tdr1gwx,122,2433,3427,131,100082,3
tdr1gww,131,3427,3427,131,100082-100096,3
tdr1gww,122,2433,3427,131,100082,3
tdr1gx9,131,3427,3427,131,100082-100096,3
tdr1gx9,122,2433,3427,131,100082,3
tdr1gx8,131,3427,3427,131,100082-100096,3
tdr1gx8,122,2433,3427,131,100082,3
tdr1gx7,131,3427,3427,131,100082-100096,3
tdr1gx7,122,2433,3427,131,100082,3
tdr1gx6,131,3427,3427,131,100082-100096,3
tdr1gx6,122,2433,3427,131,100082,3
tdr1gx5,131,3427,3427,131,100082-100096,3
tdr1gx5,122,2433,3427,131,100082,3
tdr1gx4,131,3427,3427,131,100082-100096,3
tdr1gx4,122,2433,3427,131,100082,3
tdr1gx3,131,3427,3427,131,100082-100096,3
tdr1gx3,122,2433,3427,131,100082,3
tdr1gxh,131,3427,3427,131,100082-100096,3
tdr1gxh,122,2433,3427,131,100082,3
tdr1gxg,131,3427,3427,131,100082-100096,3
tdr1gxg,122,2433,3427,131,100082,3
tdr1gxf,131,3427,3427,131,100082-100096,3
tdr1gxf,122,2433,3427,131,100082,3
tdr1gxe,131,3427,3427,131,100082-100096,3
tdr1gxe,122,2433,3427,131,100082,3
tdr1gxd,131,3427,3427,131,100082-100096,3
tdr1gxd,122,2433,3427,131,100082,3
tdr1gxc,131,3427,3427,131,100082-100096,3
tdr1gxc,122,2433,3427,131,100082,3
tdr1gxb,131,3427,3427,131,100082-100096,3
tdr1gxb,122,2433,3427,131,100082,3
tdr1gxr,131,3427,3427,131,100082-100096,3
tdr1gxr,122,2433,3427,131,100082,3
tdr1gxq,131,3427,3427,131,100082-100096,3
tdr1gxq,122,2433,3427,131,100082,3
tdr1gxp,131,3427,3427,131,100082-100096,3
tdr1gxp,122,2433,3427,131,100082,3
tdr1gxn,131,3427,3427,131,100082-100096,3
tdr1gxn,122,2433,3427,131,100082,3
tdr1gxm,131,3427,3427,131,100082-100096,3
tdr1gxm,122,2433,3427,131,100082,3
tdr1gxk,131,3427,3427,131,100082-100096,3
tdr1gxk,122,2433,3427,131,100082,3
tdr1gxj,131,3427,3427,131,100082-100096,3
tdr1gxj,122,2433,3427,131,100082,3
tdr1gxy,131,3427,3427,131,100082-100096,3
tdr1gxy,122,2433,3427,131,100082,3
tdr1gxx,131,3427,3427,131,100082-100096,3
tdr1gxx,122,2433,3427,131,100082,3
tdr1gxw,131,3427,3427,131,100082-100096,3
tdr1gxw,122,2433,3427,131,100082,3
tdr1gxv,131,3427,3427,131,100082-100096,3
tdr1gxv,122,2433,3427,131,100082,3
tdr1gxu,131,3427,3427,131,100082-100096,3
tdr1gxu,122,2433,3427,131,100082,3
tdr1gxt,131,3427,3427,131,100082-100096,3
tdr1gxt,122,2433,3427,131,100082,3
tdr1gxs,131,3427,3427,131,100082-100096,3
tdr1gxs,122,2433,3427,131,100082,3
tdr1gy5,131,3427,3427,131,100082-100096,3
tdr1gy5,122,2433,3427,131,100082,3
tdr1gy4,131,3427,3427,131,100082-100096,3
tdr1gy4,122,2433,3427,131,100082,3
tdr1gy3,131,3427,3427,131,100082-100096,3
tdr1gy3,122,2433,3427,131,100082,3
tdr1gy2,131,3427,3427,131,100082-100096,3
tdr1gy2,122,2433,3427,131,100082,3
tdr1gy1,131,3427,3427,131,100082-100096,3
tdr1gy1,122,2433,3427,131,100082,3
tdr1gy0,131,3427,3427,131,100082-100096,3
tdr1gy0,122,2433,3427,131,100082,3
tdr1gxz,131,3427,3427,131,100082-100096,3
tdr1gxz,122,2433,3427,131,100082,3
tdr1gyd,131,3427,3427,131,100082-100096,3
tdr1gyd,122,2433,3427,131,100082,3
tdr1gyc,131,3427,3427,131,100082-100096,3
tdr1gyc,122,2433,3427,131,100082,3
tdr1gyb,131,3427,3427,131,100082-100096,3
tdr1gyb,122,2433,3427,131,100082,3
tdr1gy9,131,3427,3427,131,100082-100096,3
tdr1gy9,122,2433,3427,131,100082,3
tdr1gy8,131,3427,3427,131,100082-100096,3
tdr1gy8,122,2433,3427,131,100082,3
tdr1gy7,131,3427,3427,131,100082-100096,3
tdr1gy7,122,2433,3427,131,100082,3
tdr1gy6,131,3427,3427,131,100082-100096,3
tdr1gy6,122,2433,3427,131,100082,3
tdr1gym,131,3427,4758,140,100082-100096,4
tdr1gym,126,2865,4758,140,100099,4
tdr1gyk,131,3427,3427,131,100082-100096,3
tdr1gyk,122,2433,3427,131,100082,3
tdr1gyj,131,3427,3427,131,100082-100096,3
tdr1gyj,122,2433,3427,131,100082,3
tdr1gyh,131,3427,3427,131,100082-100096,3
tdr1gyh,122,2433,3427,131,100082,3
tdr1gyg,131,3427,3427,131,100082-100096,3
tdr1gyg,122,2433,3427,131,100082,3
tdr1gyf,131,3427,3427,131,100082-100096,3
tdr1gyf,122,2433,3427,131,100082,3
tdr1gye,131,3427,3427,131,100082-100096,3
tdr1gye,122,2433,3427,131,100082,3
tdr1gyu,131,3427,4758,140,100082-100096,4
tdr1gyu,126,2865,4758,140,100099,4
tdr1gyt,131,3427,4758,140,100082-100096,4
tdr1gyt,126,2865,4758,140,100099,4
tdr1gys,131,3427,4758,140,100082-100096,4
tdr1gys,126,2865,4758,140,100099,4
tdr1gyr,131,3427,4758,140,100082-100096,4
tdr1gyr,126,2865,4758,140,100099,4
tdr1gyq,131,3427,4758,140,100082-100096,4
tdr1gyq,126,2865,4758,140,100099,4
tdr1gyp,131,3427,4758,140,100082-100096,4
tdr1gyp,126,2865,4758,140,100099,4
tdr1gyn,131,3427,4758,140,100082-100096,4
tdr1gyn,126,2865,4758,140,100099,4
tdr1gz1,131,3427,3427,131,100082-100096,3
tdr1gz1,122,2433,3427,131,100082,3
tdr1gz0,131,3427,3427,131,100082-100096,3
tdr1gz0,122,2433,3427,131,100082,3
tdr1gyz,131,3427,4758,140,100082-100096,4
tdr1gyz,126,2865,4758,140,100099,4
tdr1gyy,131,3427,4758,140,100082-100096,4
tdr1gyy,126,2865,4758,140,100099,4
tdr1gyx,131,3427,4758,140,100082-100096,4
tdr1gyx,126,2865,4758,140,100099,4
tdr1gyw,131,3427,4758,140,100082-100096,4
tdr1gyw,126,2865,4758,140,100099,4
tdr1gyv,131,3427,4758,140,100082-100096,4
tdr1gyv,126,2865,4758,140,100099,4
tdr1gz8,131,3427,3427,131,100082-100096,3
tdr1gz8,122,2433,3427,131,100082,3
tdr1gz7,131,3427,4758,140,100082-100096,4
tdr1gz7,126,2865,4758,140,100099,4
tdr1gz6,131,3427,4758,140,100082-100096,4
tdr1gz6,126,2865,4758,140,100099,4
tdr1gmt,131,3427,3427,131,100082-100096,3
tdr1gmt,122,2433,3427,131,100082,3
tdr1gms,131,3427,3427,131,100082-100096,3
tdr1gms,122,2433,3427,131,100082,3
tdr1gmr,131,3427,3889,144,100082-100096,4
tdr1gmr,122,2433,3889,144,100082,4
tdr1gmq,131,3427,3889,144,100082-100096,4
tdr1gmq,122,2433,3889,144,100082,4
tdr1gmp,131,3427,3889,144,100082-100096,4
tdr1gmp,122,2433,3889,144,100082,4
tdr1gmn,131,3427,3889,144,100082-100096,4
tdr1gmn,122,2433,3889,144,100082,4
tdr1gmm,131,3427,3889,144,100082-100096,4
tdr1gmm,122,2433,3889,144,100082,4
tdr1gn0,114,1819,1819,114,100096,1
tdr1gn0,-1,-1,1819,114,NN,1
tdr1gmz,131,3427,3427,131,100082-100096,3
tdr1gmz,122,2433,3427,131,100082,3
tdr1gmy,131,3427,3427,131,100082-100096,3
tdr1gmy,122,2433,3427,131,100082,3
tdr1gmx,131,3427,3427,131,100082-100096,3
tdr1gmx,122,2433,3427,131,100082,3
tdr1gmw,131,3427,3427,131,100082-100096,3
tdr1gmw,122,2433,3427,131,100082,3
tdr1gmv,131,3427,3427,131,100082-100096,3
tdr1gmv,122,2433,3427,131,100082,3
tdr1gmu,131,3427,3427,131,100082-100096,3
tdr1gmu,122,2433,3427,131,100082,3
tdr1gn7,114,1819,1819,114,100096,1
tdr1gn7,-1,-1,1819,114,NN,1
tdr1gn9,114,1819,1819,114,100096,1
tdr1gn9,-1,-1,1819,114,NN,1
tdr1gn6,114,1819,1819,114,100096,1
tdr1gn6,-1,-1,1819,114,NN,1
tdr1gn5,114,1819,1819,114,100096,1
tdr1gn5,-1,-1,1819,114,NN,1
tdr1gn4,114,1819,1819,114,100096,1
tdr1gn4,-1,-1,1819,114,NN,1
tdr1gn3,114,1819,1819,114,100096,1
tdr1gn3,-1,-1,1819,114,NN,1
tdr1gn2,114,1819,1819,114,100096,1
tdr1gn2,-1,-1,1819,114,NN,1
tdr1gn1,114,1819,1819,114,100096,1
tdr1gn1,-1,-1,1819,114,NN,1
tdr1gnh,114,1819,1819,114,100096,1
tdr1gnh,-1,-1,1819,114,NN,1
tdr1gng,114,1819,1819,114,100096,1
tdr1gng,-1,-1,1819,114,NN,1
tdr1gnf,114,1819,1819,114,100096,1
tdr1gnf,-1,-1,1819,114,NN,1
tdr1gne,114,1819,1819,114,100096,1
tdr1gne,-1,-1,1819,114,NN,1
tdr1gnd,114,1819,1819,114,100096,1
tdr1gnd,-1,-1,1819,114,NN,1
tdr1gnc,114,1819,1819,114,100096,1
tdr1gnc,-1,-1,1819,114,NN,1
tdr1gnb,114,1819,1819,114,100096,1
tdr1gnb,-1,-1,1819,114,NN,1
tdr1gn8,114,1819,1819,114,100096,1
tdr1gn8,-1,-1,1819,114,NN,1
tdr1gnr,131,3427,3427,131,100082-100096,3
tdr1gnr,122,2433,3427,131,100082,3
tdr1gnq,131,3427,3427,131,100082-100096,3
tdr1gnq,122,2433,3427,131,100082,3
tdr1gnp,131,3427,3427,131,100082-100096,3
tdr1gnp,122,2433,3427,131,100082,3
tdr1gnn,131,3427,3427,131,100082-100096,3
tdr1gnn,122,2433,3427,131,100082,3
tdr1gnm,122,2433,3427,131,100082,2
tdr1gnm,114,1819,3427,131,100096,2
tdr1gnk,114,1819,1819,114,100096,1
tdr1gnk,-1,-1,1819,114,NN,1
tdr1gnj,122,2433,3427,131,100082,2
tdr1gnj,114,1819,3427,131,100096,2
tdr1gny,131,3427,3427,131,100082-100096,3
tdr1gny,122,2433,3427,131,100082,3
tdr1gnx,131,3427,3427,131,100082-100096,3
tdr1gnx,122,2433,3427,131,100082,3
tdr1gnw,131,3427,3427,131,100082-100096,3
tdr1gnw,122,2433,3427,131,100082,3
tdr1gnv,114,1819,1819,114,100096,1
tdr1gnv,-1,-1,1819,114,NN,1
tdr1gnu,114,1819,1819,114,100096,1
tdr1gnu,-1,-1,1819,114,NN,1
tdr1gnt,122,2433,3427,131,100082,2
tdr1gnt,114,1819,3427,131,100096,2
tdr1gns,114,1819,1819,114,100096,1
tdr1gns,-1,-1,1819,114,NN,1
tdr1gp5,114,1819,1819,114,100096,1
tdr1gp5,-1,-1,1819,114,NN,1
tdr1gp4,114,1819,1819,114,100096,1
tdr1gp4,-1,-1,1819,114,NN,1
tdr1gp3,114,1819,1819,114,100096,1
tdr1gp3,-1,-1,1819,114,NN,1
tdr1gp9,114,1819,1819,114,100096,1
tdr1gp9,-1,-1,1819,114,NN,1
tdr1gpb,114,1819,1819,114,100096,1
tdr1gpb,-1,-1,1819,114,NN,1
tdr1gp2,114,1819,1819,114,100096,1
tdr1gp2,-1,-1,1819,114,NN,1
tdr1gp1,114,1819,1819,114,100096,1
tdr1gp1,-1,-1,1819,114,NN,1
tdr1gp0,114,1819,1819,114,100096,1
tdr1gp0,-1,-1,1819,114,NN,1
tdr1gnz,131,3427,3427,131,100082-100096,3
tdr1gnz,122,2433,3427,131,100082,3
tdr1gpf,114,1819,1819,114,100096,1
tdr1gpf,-1,-1,1819,114,NN,1
tdr1gpe,114,1819,1819,114,100096,1
tdr1gpe,-1,-1,1819,114,NN,1
tdr1gpd,114,1819,1819,114,100096,1
tdr1gpd,-1,-1,1819,114,NN,1
tdr1gpc,114,1819,1819,114,100096,1
tdr1gpc,-1,-1,1819,114,NN,1
tdr1gp8,114,1819,1819,114,100096,1
tdr1gp8,-1,-1,1819,114,NN,1
tdr1gp7,114,1819,1819,114,100096,1
tdr1gp7,-1,-1,1819,114,NN,1
tdr1gp6,114,1819,1819,114,100096,1
tdr1gp6,-1,-1,1819,114,NN,1
tdr1gpp,131,3427,3427,131,100082-100096,3
tdr1gpp,122,2433,3427,131,100082,3
tdr1gpn,131,3427,3427,131,100082-100096,3
tdr1gpn,122,2433,3427,131,100082,3
tdr1gpm,114,1819,1819,114,100096,1
tdr1gpm,-1,-1,1819,114,NN,1
tdr1gpk,114,1819,1819,114,100096,1
tdr1gpk,-1,-1,1819,114,NN,1
tdr1gpj,114,1819,1819,114,100096,1
tdr1gpj,-1,-1,1819,114,NN,1
tdr1gph,114,1819,1819,114,100096,1
tdr1gph,-1,-1,1819,114,NN,1
tdr1gpg,114,1819,1819,114,100096,1
tdr1gpg,-1,-1,1819,114,NN,1
tdr1gpw,114,1819,1819,114,100096,1
tdr1gpw,-1,-1,1819,114,NN,1
tdr1gpy,114,1819,1819,114,100096,1
tdr1gpy,-1,-1,1819,114,NN,1
tdr1gpv,114,1819,1819,114,100096,1
tdr1gpv,-1,-1,1819,114,NN,1
tdr1gpu,114,1819,1819,114,100096,1
tdr1gpu,-1,-1,1819,114,NN,1
tdr1gpt,114,1819,1819,114,100096,1
tdr1gpt,-1,-1,1819,114,NN,1
tdr1gps,114,1819,1819,114,100096,1
tdr1gps,-1,-1,1819,114,NN,1
tdr1gpr,131,3427,3427,131,100082-100096,3
tdr1gpr,122,2433,3427,131,100082,3
tdr1gpq,122,2433,3427,131,100082,2
tdr1gpq,114,1819,3427,131,100096,2
tdr1gq4,131,3427,3427,131,100082-100096,3
tdr1gq4,122,2433,3427,131,100082,3
tdr1gq3,131,3427,3427,131,100082-100096,3
tdr1gq3,122,2433,3427,131,100082,3
